"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"phase.10.work.5","task","rehearse Platform service rollback and OpenClaw same-domain rollback order","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-10-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.10.work.5","894","e3d33c171c560589bcaed026d9c34f0fd4c33464385f8a9df3b73bdef91e23ca"
"phase.10.work.6","task","exercise backup/restore and audit retrieval without inspecting private payloads","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-10-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.10.work.6","895","8d20fd527d676c494d6b77af8d2260737516f37547e9f638e47c7db755b3e576"
"phase.10.work.7","task","verify alerts route to named owners and contain no sensitive data","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-10-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.10.work.7","896","e956f4b7710dea871406433eb81bbc6fb7f5407a7a01ebd95e691a3c024c4329"
"phase.10.work.8","task","validate handoff, dashboard, and Program evidence ownership","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-10-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.10.work.8","897","770c5c1b11f25b8a0ba799b47f87f71c142e3530ecd6af422e160a2397b5dc36"
"phase.10.exit_gate","exit_gate","integrated mandatory scenarios pass; runbooks are executable by an operator other than the implementer; no open severity-one privacy, identity, data-loss, or native-regression risk","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-10-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.10.exit_gate","899","02897b4f21d7d2a8ee549b538f71c36018f5f7c2e0675ef557097c769795cd2e"
"phase.10.rollback","rollback","rollback the affected domain first; rollback shared Platform only if evidence proves a shared fault","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.10.rollback","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","phase.10.rollback","901","0574977e825b5fd7a8e5cac2cccc7b24a4c4b6dc7c358881fc40b37c1f304f36"
"phase.11.title","task","Phase 11: Brain Production Deployment and Canary","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-11-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.11.title","903","b8b4879e7055f5ea1bc61cf36590c0b778dd9efe1b85e8d4acb6a8a59e5de9f2"
"phase.11.prerequisite.1","gate","Principal approves Brain production retention and hold durations","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-11-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.11.prerequisite.1","907","e162ae020bb4efc7c04decfbb16d53acbffb66b4d0f43b729fcc7be2c853b113"
"phase.11.prerequisite.2","gate","Platform production environment, migration, backup/restore, audit, Librarian, secret injection, and credential lifecycle are proven","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-11-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.11.prerequisite.2","908","b956c0a7e74bef11037fdc0a6811e765a0fd76233de5a5c15d8e461c1d4677f9"
"phase.11.prerequisite.3","gate","production Brain credential is least-privilege and distinct from stage and Skills","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-11-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.11.prerequisite.3","909","89eae417cb761e0a1a4346bb3b207e71a2b7753206af653b57f06e836802c49d"
"phase.11.prerequisite.4","gate","Brain stage exit and integrated operational rehearsal are accepted","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-11-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.11.prerequisite.4","910","0d758898cba40599c01157efa952392ca0ffaeb18e4773d4a2f480533cf543af"
"phase.11.prerequisite.5","gate","owner-approved production change and rollback window exists","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-11-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.11.prerequisite.5","911","8f0ea57c6e50dfc4e8d090823813cfd3e6f175339e719fe8f5d7f5cab914aeeb"
"phase.11.sequence.1","task","deploy service/binding with actor flags off; validate health and contract; enable Brain read; enable bounded capture; enable coordination; monitor queue/latency/privacy/native behavior; run approved production recovery exercises; complete at least three active operating days plus adequate real activity, whichever is longer","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-11-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.11.sequence.1","913","b4c4335a90111a90798a095cf54e35cef7baf388c88dd99c82c573360b6623f5"
"prose.phase_11_brain_production_deployment_and_canary.915.1","evidence_requirement","Synthetic activity may supplement but not replace real Lisa activity. Required real-activity thresholds are approved before the window starts and must cover the lifecycle categories exercised by production use","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","prose.phase_11_brain_production_deployment_and_canary.915.1","915","0b7e01794b6c5232e472eb410f16ce32e64b66d48f83128905d3c8921f8eff01"
"phase.11.exit_gate","exit_gate","Brain production evidence is accepted independently; no open retention, privacy, credential, delivery, or native-regression blocker","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-11-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.11.exit_gate","917","15cdffd9216c6311b83eb13d62c77d2463e9dffd096387b10ddf1479b86e9082"
"phase.11.rollback","rollback","disable Brain writes -> stop Brain drain -> disable Brain MCP -> revoke Brain credential -> rollback Brain service if required. Do not touch Skills unless shared-risk evidence exists","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.11.rollback","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","phase.11.rollback","919","f5d3d4414507c2b97f9685f1a3b9972ea97479e18453e4148b70a1dd0fdc0e00"
"phase.12.title","task","Phase 12: Skills Production Deployment and Canary","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-12-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.12.title","921","4ccb3ee5cea06cc8a554e5d53cf96d1631a72d1eed324a5d4f8ba28bac2af20e"
"phase.12.prerequisite.1","gate","Skills stage exit, Cursor/Codex readiness, integrated rehearsal, Platform production readiness, immutable bundle publication, certified execution profiles, production Skills credential, approved change window","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-12-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.12.prerequisite.1","923","b4181631fd86a0991af51c6aded0b7159918f4a6b4284157e60472c4980db457"
"phase.12.sequence.1","task","deploy service/binding with actor flags off; validate health and contract; enable discovery; enable bounded governed execution; enable telemetry; monitor privacy/hash/profile/queue/native behavior; run approved recovery exercises; complete at least three active operating days plus adequate real activity, whichever is longer","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-12-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.12.sequence.1","925","daddf7a29b6ce5c33161e4bc3e8e8c5d5946c8d84ccb8f9d3b275dee0ab95ab3"
"phase.12.exit_gate","exit_gate","Skills production evidence is execution-backed, not prompt-only; zero conversation/Brain payload leakage; independent rollback proven","Platform / LiNKbrain / LiNKskills / Principal (named live gate)","BLOCK: docs/execution/openclawdevelopmentplan01/PHASE-12-STATUS-BLOCKED.md (live/stage/production uncleared; Phases 7–12 not started)","blocked","Live/stage/production or external-owner gate uncleared","phase.12.exit_gate","927","3aa50efb26728f6171266cd8cf93e20702ca7392a717ef8245b575cd09602ff0"
"phase.12.rollback","rollback","disable Skills execution -> stop Skills telemetry drain -> disable Skills MCP -> revoke Skills credential -> rollback Skills service if required. Brain remains enabled if healthy","OpenClaw (rollback path recorded, not executed)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.12.rollback","not_claimed","Unexecuted rollback/recovery action; not claimed implemented","phase.12.rollback","929","bd7545c993a2aecf7f541c34ac154ba64ba9631aa1bf90da9595f1cff2ace80d"
"phase.13.title","task","Phase 13: OpenClaw Execution Closeout and Grok Implementation Handoff","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.13.title","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.13.title","931","79b6f49e72ecff3a05120d04b8d4e5b745131a62aea0f37e32d5ad8ce87f4bcc"
"phase.13.objective","task","Objective: close OpenClaw execution ownership and produce a reproducible provisional implementation report for independent verification","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.13.objective","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.13.objective","933","46a38bb3ce61eceaddb4cc159e1684ac8f3568252fe6e5ac81723ea1bd2a1e5d"
"phase.13.owner","evidence_requirement","Owner: OpenClaw Grok execution agent only","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.13.owner","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.13.owner","935","f823d952169b07c4d838bd7e7fc3b1f0996be213ac1d7960db39bb576a05322b"
"phase.13.work.1","task","compare delivered OpenClaw behavior with this plan and all approved amendments","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.13.work.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.13.work.1","939","64e7d12b9b9bcba302b1c0ed0fe045c00b91f0510ed1076fe960758a3d90dbc9"
"phase.13.work.2","task","inspect final code/config/state ownership and obtain required CODEOWNERS review","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.13.work.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.13.work.2","940","79a53032da66ec268b97d7de5e54e846c1046c4a048fda3273d248690a5af70d"
"phase.13.work.3","task","confirm no temporary credential, fake endpoint, debug bypass, sidecar, raw payload, or broad scope remains","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.13.work.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.13.work.3","941","7a0650d2da7d18d43520b50c21cdaac082023b4095d5fffb218a692d67e5485c"
"phase.13.work.4","task","archive sanitized fake, integration, stage, production, canary, and rollback evidence with explicit provenance","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","phase.13.work.4","942","5fa5f01a7cf583a5eefadc84592e2c843abc583eefbf441615fbc7b732eeefae"
"phase.13.work.5","task","submit authorized structured lifecycle findings to LiNKbrain scratch ingestion; the Librarian decides canonical promotion","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#phase.13.work.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","phase.13.work.5","943","7bd07703ef2755051dcdf29a946345663e99fb322e8ad040fc2bdefe5b61c4e5"
